42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:31:26.0 (56413331)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56420293)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56429325)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56436499)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56440537)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56450869)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8WUAU","Id":"0111I000000UCIpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x596145ea
16:31:26.0 (56455810)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56457271)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56463719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56472368)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56479102)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56483361)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56492827)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8qUAE","Id":"0111I000000UDEnQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x617049
16:31:26.0 (56497814)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56499193)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56505396)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56514181)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56521205)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56525400)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56534928)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x686e09cb
16:31:26.0 (56552778)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56554401)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56562601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56572633)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56580561)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56585174)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56595148)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ90UAE","Id":"0111I000000UDEsQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x1a0c6dca
16:31:26.0 (56599554)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56600951)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56607335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56616198)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56623146)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56627571)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56637266)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ95UAE","Id":"0111I000000UDEtQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x49913574
16:31:26.0 (56642846)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56644204)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56650682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56659460)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56666352)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56670404)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56679253)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ9FUAU","Id":"0111I000000UDEoQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x42f9f737
16:31:26.0 (56683930)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56685423)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56691864)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56700060)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56707137)|HEAP_ALLOCATE|[88]|Bytes:16
16:31:26.0 (56711174)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:26.0 (56719970)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ9KUAU","Id":"0111I000000UDErQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x5a418ef2
16:31:26.0 (56724284)|STATEMENT_EXECUTE|[88]
16:31:26.0 (56725640)|STATEMENT_EXECUTE|[89]
16:31:26.0 (56731809)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (56740568)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:26.0 (56749284)|VARIABLE_ASSIGNMENT|[88]|g|null|
16:31:26.0 (56753686)|STATEMENT_EXECUTE|[93]
16:31:26.0 (56756485)|HEAP_ALLOCATE|[93]|Bytes:70
16:31:26.0 (56767610)|HEAP_ALLOCATE|[93]|Bytes:4
16:31:26.0 (56956117)|SOQL_EXECUTE_BEGIN|[93]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id IN :tmpVar1)
16:31:26.0 (60773435)|SOQL_EXECUTE_END|[93]|Rows:10
16:31:26.0 (60793524)|HEAP_ALLOCATE|[93]|Bytes:44
16:31:26.0 (60814910)|HEAP_ALLOCATE|[93]|Bytes:415
16:31:26.0 (60841972)|HEAP_ALLOCATE|[93]|Bytes:44
16:31:26.0 (60853382)|VARIABLE_SCOPE_BEGIN|[93]|actualGroups|List<Group>|true|false
16:31:26.0 (60869215)|VARIABLE_ASSIGNMENT|[93]|actualGroups|"List of size 10 too large to display"|0xd06ea6e
16:31:26.0 (60912166)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (60925605)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (60933112)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (60947695)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x4043e9b1
16:31:26.0 (60953710)|STATEMENT_EXECUTE|[95]
16:31:26.0 (60955603)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61010606)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61025745)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61036298)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61041755)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61054003)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8CUAU","Name":"BFI3"}|0x6c336017
16:31:26.0 (61059856)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61061596)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61074651)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61084361)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61092255)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61096698)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61106623)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8HUAU","Name":"BFI4"}|0x79d3f4de
16:31:26.0 (61111706)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61113106)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61122511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61131528)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61138781)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61142946)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61152039)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x42365a22
16:31:26.0 (61156927)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61158365)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61166998)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61176029)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61183180)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61187674)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61196966)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x1de72db4
16:31:26.0 (61201686)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61203099)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61211396)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61220062)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61227035)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61231165)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61240418)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x6aa3c5c7
16:31:26.0 (61244935)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61246274)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61254597)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61263754)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61270875)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61275095)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61284114)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0xc30b949
16:31:26.0 (61288740)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61290124)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61298719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61307649)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61314987)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61319457)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61328019)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x7ca705a7
16:31:26.0 (61332642)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61334005)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61342420)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61357293)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61365042)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61369519)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61379223)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x58091d0a
16:31:26.0 (61383683)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61385076)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61394063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61403166)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61410049)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:26.0 (61414416)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:26.0 (61423335)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x2cf07631
16:31:26.0 (61428476)|STATEMENT_EXECUTE|[95]
16:31:26.0 (61429844)|STATEMENT_EXECUTE|[96]
16:31:26.0 (61438352)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (61447344)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:26.0 (61455911)|VARIABLE_ASSIGNMENT|[95]|ng|null|
16:31:26.0 (61460617)|STATEMENT_EXECUTE|[99]
16:31:26.0 (61465784)|SYSTEM_MODE_EXIT|false
16:31:26.0 (61582837)|SYSTEM_MODE_ENTER|true
16:31:26.0 (61627098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
16:31:26.0 (61633237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:31:26.0 (61648831)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.rightOptions|"List of size 10 too large to display"|0x53026058
16:31:26.0 (61926365)|SYSTEM_MODE_ENTER|true
16:31:26.0 (61967131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:31:26.0 (62004524)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x34e6e549","userSupportLocation":"ABE2"}|0x25deef33
16:31:26.0 (62020869)|SYSTEM_MODE_ENTER|false
16:31:26.0 (62027374)|HEAP_ALLOCATE|[18]|Bytes:5
16:31:26.0 (62032718)|STATEMENT_EXECUTE|[17]
16:31:26.0 (62034599)|STATEMENT_EXECUTE|[18]
16:31:26.0 (62044219)|HEAP_ALLOCATE|[18]|Bytes:4
16:31:26.0 (62067234)|VARIABLE_SCOPE_BEGIN|[18]|pubGroups|List<System.SelectOption>|true|false
16:31:26.0 (62087798)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (62095545)|VARIABLE_ASSIGNMENT|[18]|pubGroups|[]|0x17918cb2
16:31:26.0 (62101191)|STATEMENT_EXECUTE|[20]
16:31:26.0 (62104174)|HEAP_ALLOCATE|[20]|Bytes:49
16:31:26.0 (62116212)|HEAP_ALLOCATE|[20]|Bytes:4
16:31:26.0 (62243220)|SOQL_EXECUTE_BEGIN|[20]|Aggregations:0|SELECT Id, Name FROM Group WHERE Type = 'Regular'
16:31:26.0 (65113728)|SOQL_EXECUTE_END|[20]|Rows:16
16:31:26.0 (65132625)|HEAP_ALLOCATE|[20]|Bytes:68
16:31:26.0 (65156566)|HEAP_ALLOCATE|[20]|Bytes:661
16:31:26.0 (65186364)|HEAP_ALLOCATE|[20]|Bytes:68
16:31:26.0 (65196437)|VARIABLE_SCOPE_BEGIN|[20]|regularGroups|List<Group>|true|false
16:31:26.0 (65211029)|VARIABLE_ASSIGNMENT|[20]|regularGroups|"List of size 16 too large to display"|0x16811fa0
16:31:26.0 (65249746)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65263678)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65270841)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65284895)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8bUAE","Name":"ABE2"}|0x7582ad82
16:31:26.0 (65290634)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65335982)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65338011)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65379279)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65394157)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65404928)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65410789)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65424688)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8RUAU","Name":"ABE4"}|0x19e80b68
16:31:26.0 (65430312)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65447666)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65449635)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65460362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65470944)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65479324)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65483859)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65494351)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8MUAU","Name":"ABE8"}|0x714fa418
16:31:26.0 (65499172)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65513783)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65515455)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65523461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65532740)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65540488)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65545308)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65554927)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x168e4610
16:31:26.0 (65559947)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65573456)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65575150)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65582748)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65592534)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65600472)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65605002)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65614204)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x760017fe
16:31:26.0 (65619046)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65632529)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65634127)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65641843)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65651242)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65659064)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65663142)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65672557)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8CUAU","Name":"BFI3"}|0x2feae11d
16:31:26.0 (65677333)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65690594)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65692210)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65699935)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65709155)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65716861)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65721390)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65730493)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8HUAU","Name":"BFI4"}|0x2309ef9c
16:31:26.0 (65735505)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65748674)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65750397)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65758073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65767388)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65774918)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65779499)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65788920)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x47d3832b
16:31:26.0 (65793661)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65806842)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65808538)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65816267)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65825511)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65833048)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65837795)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65847486)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0x311ac3c8
16:31:26.0 (65852815)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65866358)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65867926)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65875596)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65884759)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65892587)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65896853)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65905990)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x49803eff
16:31:26.0 (65910410)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65923454)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65925072)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65932739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (65942334)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (65950158)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (65954377)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (65964229)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x25195d5c
16:31:26.0 (65968883)|STATEMENT_EXECUTE|[23]
16:31:26.0 (65982235)|STATEMENT_EXECUTE|[24]
16:31:26.0 (65983859)|STATEMENT_EXECUTE|[25]
16:31:26.0 (65991503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66001064)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66009491)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (66013864)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (66023275)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x7e88480f
16:31:26.0 (66028266)|STATEMENT_EXECUTE|[23]
16:31:26.0 (66041975)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66043570)|STATEMENT_EXECUTE|[25]
16:31:26.0 (66051284)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66060510)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66068130)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (66072421)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (66081630)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0x19ebc095
16:31:26.0 (66085962)|STATEMENT_EXECUTE|[23]
16:31:26.0 (66099261)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66100850)|STATEMENT_EXECUTE|[25]
16:31:26.0 (66108947)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66118139)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66126447)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (66130840)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (66140020)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x51547291
16:31:26.0 (66144617)|STATEMENT_EXECUTE|[23]
16:31:26.0 (66157628)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66159429)|STATEMENT_EXECUTE|[25]
16:31:26.0 (66167327)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66176603)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66184197)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (66188676)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (66198282)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8gUAE","Name":"DEN2"}|0x3e48265a
16:31:26.0 (66203160)|STATEMENT_EXECUTE|[23]
16:31:26.0 (66216947)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66218566)|STATEMENT_EXECUTE|[25]
16:31:26.0 (66226206)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66235371)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66243419)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:26.0 (66247870)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:26.0 (66257104)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x2bcd9ac
16:31:26.0 (66261972)|STATEMENT_EXECUTE|[23]
16:31:26.0 (66275416)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66281375)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:26.0 (66290384)|VARIABLE_ASSIGNMENT|[23]|rg|null|
16:31:26.0 (66294479)|STATEMENT_EXECUTE|[28]
16:31:26.0 (66298927)|SYSTEM_MODE_EXIT|false
16:31:26.0 (66406091)|SYSTEM_MODE_ENTER|true
16:31:26.0 (66539562)|SYSTEM_MODE_ENTER|true
16:31:26.0 (66596034)|SYSTEM_MODE_ENTER|true
16:31:26.0 (66737996)|SYSTEM_MODE_ENTER|true
16:31:26.0 (66756823)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:26.0 (66762507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:31:26.0 (66772947)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.userSupportLocation|"ABE2"|0x25deef33
16:31:26.0 (66844043)|SYSTEM_MODE_ENTER|true
16:31:26.0 (66888759)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:31:26.0 (66893979)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:79
16:31:26.0 (66920343)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"leftOptions":"0x808e9c1","leftOptionsHidden":"ABE2&ABE2&ABE4&ABE4& (39 more) ...","rightOptions":"0x3171c24d","rightOptionsHidden":"Reviewers&Reviewers& (89 more) ..."}|0x53026058
16:31:26.0 (66932198)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"ABE2&ABE2&ABE4&ABE4& (59 more) ..."
16:31:26.0 (66945597)|SYSTEM_MODE_ENTER|false
16:31:26.0 (66952190)|HEAP_ALLOCATE|[25]|Bytes:5
16:31:26.0 (66956867)|STATEMENT_EXECUTE|[24]
16:31:26.0 (66958719)|STATEMENT_EXECUTE|[25]
16:31:26.0 (66967747)|VARIABLE_ASSIGNMENT|[25]|this.leftOptionsHidden|"ABE2&ABE2&ABE4&ABE4& (59 more) ..."|0x53026058
16:31:26.0 (66972944)|STATEMENT_EXECUTE|[26]
