42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:30:55.0 (57429115)|VARIABLE_SCOPE_BEGIN|[85]|groupMembers|List<GroupMember>|true|false
16:30:55.0 (57453245)|VARIABLE_ASSIGNMENT|[85]|groupMembers|"List of size 6 too large to display"|0x4169cd30
16:30:55.0 (57463365)|STATEMENT_EXECUTE|[86]
16:30:55.0 (57478416)|HEAP_ALLOCATE|[86]|Bytes:4
16:30:55.0 (57517998)|VARIABLE_SCOPE_BEGIN|[86]|groupIds|List<Id>|true|false
16:30:55.0 (57548461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (57559747)|VARIABLE_ASSIGNMENT|[86]|groupIds|[]|0x115b6cac
16:30:55.0 (57611134)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (57628567)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (57638000)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (57654804)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000OhKRUA0","Id":"0111I000000UCIrQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x49ea860c
16:30:55.0 (57662089)|STATEMENT_EXECUTE|[88]
16:30:55.0 (57663932)|STATEMENT_EXECUTE|[89]
16:30:55.0 (57704392)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (57719862)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (57729402)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (57735325)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (57747866)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8WUAU","Id":"0111I000000UCIpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x90dc541
16:30:55.0 (57753653)|STATEMENT_EXECUTE|[88]
16:30:55.0 (57755180)|STATEMENT_EXECUTE|[89]
16:30:55.0 (57764099)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (57789706)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (57806171)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (57814918)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (57833526)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8gUAE","Id":"0111I000000UDCkQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x2eea0b0d
16:30:55.0 (57843885)|STATEMENT_EXECUTE|[88]
16:30:55.0 (57846048)|STATEMENT_EXECUTE|[89]
16:30:55.0 (57860100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (57877613)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (57886917)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (57892004)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (57904124)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8lUAE","Id":"0111I000000UDCiQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x18c1fde5
16:30:55.0 (57910305)|STATEMENT_EXECUTE|[88]
16:30:55.0 (57911772)|STATEMENT_EXECUTE|[89]
16:30:55.0 (57919189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (57929063)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (57936338)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (57954340)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (57973785)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8qUAE","Id":"0111I000000UDCcQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x506c217
16:30:55.0 (57984423)|STATEMENT_EXECUTE|[88]
16:30:55.0 (57986570)|STATEMENT_EXECUTE|[89]
16:30:55.0 (57999778)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (58017141)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (58031700)|HEAP_ALLOCATE|[88]|Bytes:16
16:30:55.0 (58040581)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:30:55.0 (58059115)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x6246283b
16:30:55.0 (58069464)|STATEMENT_EXECUTE|[88]
16:30:55.0 (58071617)|STATEMENT_EXECUTE|[89]
16:30:55.0 (58084489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (58101576)|HEAP_ALLOCATE|[88]|Bytes:5
16:30:55.0 (58118061)|VARIABLE_ASSIGNMENT|[88]|g|null|
16:30:55.0 (58126978)|STATEMENT_EXECUTE|[93]
16:30:55.0 (58132271)|HEAP_ALLOCATE|[93]|Bytes:70
16:30:55.0 (58148091)|HEAP_ALLOCATE|[93]|Bytes:4
16:30:55.0 (58400712)|SOQL_EXECUTE_BEGIN|[93]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id IN :tmpVar1)
16:30:55.0 (63434767)|SOQL_EXECUTE_END|[93]|Rows:6
16:30:55.0 (63463696)|HEAP_ALLOCATE|[93]|Bytes:28
16:30:55.0 (63489016)|HEAP_ALLOCATE|[93]|Bytes:251
16:30:55.0 (63525502)|HEAP_ALLOCATE|[93]|Bytes:28
16:30:55.0 (63542556)|VARIABLE_SCOPE_BEGIN|[93]|actualGroups|List<Group>|true|false
16:30:55.0 (63569043)|VARIABLE_ASSIGNMENT|[93]|actualGroups|"List of size 6 too large to display"|0x4de05fbc
16:30:55.0 (63629036)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (63650019)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (63663216)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (63687573)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x144eb254
16:30:55.0 (63698966)|STATEMENT_EXECUTE|[95]
16:30:55.0 (63701292)|STATEMENT_EXECUTE|[96]
16:30:55.0 (63853929)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (63903759)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (63924206)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (63935730)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (63958885)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x458a0def
16:30:55.0 (64027381)|STATEMENT_EXECUTE|[95]
16:30:55.0 (64030986)|STATEMENT_EXECUTE|[96]
16:30:55.0 (64077021)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (64097623)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (64114019)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (64124491)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (64145105)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8gUAE","Name":"DEN2"}|0xe02a24
16:30:55.0 (64220739)|STATEMENT_EXECUTE|[95]
16:30:55.0 (64223139)|STATEMENT_EXECUTE|[96]
16:30:55.0 (64242466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (64259277)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (64272291)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (64279029)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (64320990)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x5a12efc6
16:30:55.0 (64330727)|STATEMENT_EXECUTE|[95]
16:30:55.0 (64332876)|STATEMENT_EXECUTE|[96]
16:30:55.0 (64350259)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (64367898)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (64378549)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (64384422)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (64396542)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x3b2f2ac2
16:30:55.0 (64403118)|STATEMENT_EXECUTE|[95]
16:30:55.0 (64405215)|STATEMENT_EXECUTE|[96]
16:30:55.0 (64416909)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (64427981)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (64436101)|HEAP_ALLOCATE|[95]|Bytes:12
16:30:55.0 (64441711)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:30:55.0 (64454450)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x2e5fad3d
16:30:55.0 (64459847)|STATEMENT_EXECUTE|[95]
16:30:55.0 (64461348)|STATEMENT_EXECUTE|[96]
16:30:55.0 (64471226)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (64481628)|HEAP_ALLOCATE|[95]|Bytes:5
16:30:55.0 (64491454)|VARIABLE_ASSIGNMENT|[95]|ng|null|
16:30:55.0 (64498272)|STATEMENT_EXECUTE|[99]
16:30:55.0 (64505360)|SYSTEM_MODE_EXIT|false
16:30:55.0 (64705515)|SYSTEM_MODE_ENTER|true
16:30:55.0 (64786374)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
16:30:55.0 (64794622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:30:55.0 (64816113)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.rightOptions|"List of size 6 too large to display"|0x13288aab
16:30:55.0 (65082769)|SYSTEM_MODE_ENTER|true
16:30:55.0 (65562246)|SYSTEM_MODE_ENTER|true
16:30:55.0 (87195947)|SYSTEM_MODE_ENTER|true
16:30:55.0 (87268400)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:30:55.0 (87442767)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x587e0758"}|0x4b27aa8e
16:30:55.0 (87464671)|SYSTEM_MODE_ENTER|false
16:30:55.0 (87472609)|HEAP_ALLOCATE|[18]|Bytes:5
16:30:55.0 (87480140)|STATEMENT_EXECUTE|[17]
16:30:55.0 (87482275)|STATEMENT_EXECUTE|[18]
16:30:55.0 (87494622)|HEAP_ALLOCATE|[18]|Bytes:4
16:30:55.0 (87537112)|VARIABLE_SCOPE_BEGIN|[18]|pubGroups|List<System.SelectOption>|true|false
16:30:55.0 (87564435)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (87578301)|VARIABLE_ASSIGNMENT|[18]|pubGroups|[]|0x3b497baa
16:30:55.0 (87585096)|STATEMENT_EXECUTE|[20]
16:30:55.0 (87588698)|HEAP_ALLOCATE|[20]|Bytes:49
16:30:55.0 (87601209)|HEAP_ALLOCATE|[20]|Bytes:4
16:30:55.0 (87735609)|SOQL_EXECUTE_BEGIN|[20]|Aggregations:0|SELECT Id, Name FROM Group WHERE Type = 'Regular'
16:30:55.0 (90749475)|SOQL_EXECUTE_END|[20]|Rows:16
16:30:55.0 (90771026)|HEAP_ALLOCATE|[20]|Bytes:68
16:30:55.0 (90804216)|HEAP_ALLOCATE|[20]|Bytes:661
16:30:55.0 (90834004)|HEAP_ALLOCATE|[20]|Bytes:68
16:30:55.0 (90845225)|VARIABLE_SCOPE_BEGIN|[20]|regularGroups|List<Group>|true|false
16:30:55.0 (90863484)|VARIABLE_ASSIGNMENT|[20]|regularGroups|"List of size 16 too large to display"|0x2c97df00
16:30:55.0 (90913339)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (90931318)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (90940060)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (90957172)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8bUAE","Name":"ABE2"}|0x773e862e
16:30:55.0 (90963722)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91024031)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91026750)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91080240)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91096916)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91107338)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91114300)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91127039)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8RUAU","Name":"ABE4"}|0x46a0970
16:30:55.0 (91132569)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91150618)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91152328)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91163159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91174289)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91182760)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91187540)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91203774)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8MUAU","Name":"ABE8"}|0x17eb1b12
16:30:55.0 (91209554)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91225427)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91227098)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91236729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91247541)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91255735)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91260768)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91271386)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x56f2321d
16:30:55.0 (91276888)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91291693)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91293353)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91302181)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91311777)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91319690)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91324290)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91334257)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x55fec11b
16:30:55.0 (91339462)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91353548)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91355216)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91363444)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91372940)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91380496)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91387225)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91397336)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8CUAU","Name":"BFI3"}|0x18b635d
16:30:55.0 (91402851)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91417133)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91418827)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91427013)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91436713)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91444324)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91449106)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91459341)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8HUAU","Name":"BFI4"}|0x4e77dbf5
16:30:55.0 (91464650)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91478752)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91480373)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91488542)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91497941)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91505490)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91510015)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91520148)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x9d27afc
16:30:55.0 (91525259)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91539107)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91540737)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91549891)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91559579)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91567286)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91572094)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91582599)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0x2a8794c4
16:30:55.0 (91587910)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91601696)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91603308)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91611465)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91620942)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91628646)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91633175)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91642981)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x704c9b42
16:30:55.0 (91647973)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91661956)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91663616)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91671864)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91681502)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91690266)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91699380)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91709514)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x945ecd
16:30:55.0 (91714917)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91729978)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91731655)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91740486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91750596)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91758118)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91762994)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91773277)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x1a0bd1b9
16:30:55.0 (91778319)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91792546)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91794196)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91805820)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91815861)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91823744)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91828345)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91838393)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0xcbc4788
16:30:55.0 (91843508)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91857793)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91859478)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91867873)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91877777)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91885387)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91890251)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91900358)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x18be4bd6
16:30:55.0 (91905629)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91919342)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91920974)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91929706)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (91939286)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (91947157)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (91951821)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (91961760)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8gUAE","Name":"DEN2"}|0x3afe1c3a
16:30:55.0 (91966809)|STATEMENT_EXECUTE|[23]
16:30:55.0 (91981052)|STATEMENT_EXECUTE|[24]
16:30:55.0 (91982699)|STATEMENT_EXECUTE|[25]
16:30:55.0 (91991352)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:30:55.0 (92001093)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (92009320)|HEAP_ALLOCATE|[23]|Bytes:12
16:30:55.0 (92014415)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:30:55.0 (92024971)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x7e3c84c5
16:30:55.0 (92030431)|STATEMENT_EXECUTE|[23]
16:30:55.0 (92044676)|STATEMENT_EXECUTE|[24]
16:30:55.0 (92050564)|HEAP_ALLOCATE|[23]|Bytes:5
16:30:55.0 (92060222)|VARIABLE_ASSIGNMENT|[23]|rg|null|
16:30:55.0 (92065187)|STATEMENT_EXECUTE|[28]
16:30:55.0 (92069835)|SYSTEM_MODE_EXIT|false
16:30:55.0 (92326534)|SYSTEM_MODE_ENTER|true
16:30:55.0 (92999093)|SYSTEM_MODE_ENTER|true
16:30:55.0 (93043869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
16:30:55.0 (93050618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:30:55.0 (93068642)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.leftOptions|"List of size 10 too large to display"|0x13288aab
16:30:55.0 (93140346)|SYSTEM_MODE_ENTER|true
16:30:55.0 (93167074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
16:30:55.0 (93171658)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:30:55.0 (93181183)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.rightOptions|"List of size 6 too large to display"|0x13288aab
16:30:55.0 (93784907)|SYSTEM_MODE_ENTER|true
16:30:55.0 (95901210)|SYSTEM_MODE_ENTER|true
16:30:55.0 (96165919)|SYSTEM_MODE_ENTER|true
16:30:55.0 (96248043)|SYSTEM_MODE_ENTER|true
16:30:55.0 (98278732)|VF_SERIALIZE_VIEWSTATE_BEGIN|0661I000003daSA
16:30:55.0 (101770092)|VF_SERIALIZE_VIEWSTATE_END
16:30:55.104 (104242769)|CUMULATIVE_LIMIT_USAGE
16:30:55.104 (104242769)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 7 out of 100
  Number of query rows: 80 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

16:30:55.104 (104242769)|CUMULATIVE_LIMIT_USAGE_END

16:30:55.0 (104291699)|CODE_UNIT_FINISHED|VF: /apex/Settings
16:30:55.0 (105187945)|EXECUTION_FINISHED
