42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:31:12.0 (47898060)|VARIABLE_SCOPE_BEGIN|[88]|g|GroupMember|true|false
16:31:12.0 (47910322)|VARIABLE_ASSIGNMENT|[88]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x421538b5
16:31:12.0 (47915711)|STATEMENT_EXECUTE|[88]
16:31:12.0 (47917156)|STATEMENT_EXECUTE|[89]
16:31:12.0 (47925178)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (47935425)|HEAP_ALLOCATE|[88]|Bytes:5
16:31:12.0 (47946437)|VARIABLE_ASSIGNMENT|[88]|g|null|
16:31:12.0 (47951913)|STATEMENT_EXECUTE|[93]
16:31:12.0 (47955554)|HEAP_ALLOCATE|[93]|Bytes:70
16:31:12.0 (47967470)|HEAP_ALLOCATE|[93]|Bytes:4
16:31:12.0 (48175308)|SOQL_EXECUTE_BEGIN|[93]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id IN :tmpVar1)
16:31:12.0 (50858481)|SOQL_EXECUTE_END|[93]|Rows:3
16:31:12.0 (50877314)|HEAP_ALLOCATE|[93]|Bytes:16
16:31:12.0 (50890766)|HEAP_ALLOCATE|[93]|Bytes:128
16:31:12.0 (50919927)|HEAP_ALLOCATE|[93]|Bytes:16
16:31:12.0 (50935755)|VARIABLE_SCOPE_BEGIN|[93]|actualGroups|List<Group>|true|false
16:31:12.0 (50959878)|VARIABLE_ASSIGNMENT|[93]|actualGroups|[{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"},{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"},{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}]|0x79b1c585
16:31:12.0 (51004358)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:12.0 (51019804)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:12.0 (51031860)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:12.0 (51047386)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x250f8fd
16:31:12.0 (51053839)|STATEMENT_EXECUTE|[95]
16:31:12.0 (51055726)|STATEMENT_EXECUTE|[96]
16:31:12.0 (51116819)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (51138188)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:12.0 (51155530)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:12.0 (51166587)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:12.0 (51181251)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0xb7c2c1
16:31:12.0 (51187450)|STATEMENT_EXECUTE|[95]
16:31:12.0 (51189176)|STATEMENT_EXECUTE|[96]
16:31:12.0 (51210486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (51229127)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:12.0 (51243654)|HEAP_ALLOCATE|[95]|Bytes:12
16:31:12.0 (51252828)|VARIABLE_SCOPE_BEGIN|[95]|ng|Group|true|false
16:31:12.0 (51268408)|VARIABLE_ASSIGNMENT|[95]|ng|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x180dc40b
16:31:12.0 (51277296)|STATEMENT_EXECUTE|[95]
16:31:12.0 (51279367)|STATEMENT_EXECUTE|[96]
16:31:12.0 (51299099)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (51311981)|HEAP_ALLOCATE|[95]|Bytes:5
16:31:12.0 (51323325)|VARIABLE_ASSIGNMENT|[95]|ng|null|
16:31:12.0 (51328090)|STATEMENT_EXECUTE|[99]
16:31:12.0 (51335137)|SYSTEM_MODE_EXIT|false
16:31:12.0 (51544190)|SYSTEM_MODE_ENTER|true
16:31:12.0 (51628038)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
16:31:12.0 (51637779)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:31:12.0 (51968880)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.rightOptions|"common.apex.runtime.impl.ScalarList@19d26d3a"|0x39e27db3
16:31:12.0 (52464609)|SYSTEM_MODE_ENTER|true
16:31:12.0 (52621662)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:31:12.0 (52705222)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x7da8b965"}|0x248c44bc
16:31:12.0 (52774606)|SYSTEM_MODE_ENTER|false
16:31:12.0 (52787073)|HEAP_ALLOCATE|[18]|Bytes:5
16:31:12.0 (52795255)|STATEMENT_EXECUTE|[17]
16:31:12.0 (52798035)|STATEMENT_EXECUTE|[18]
16:31:12.0 (52812850)|HEAP_ALLOCATE|[18]|Bytes:4
16:31:12.0 (52871403)|VARIABLE_SCOPE_BEGIN|[18]|pubGroups|List<System.SelectOption>|true|false
16:31:12.0 (52927884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (52952034)|VARIABLE_ASSIGNMENT|[18]|pubGroups|[]|0x6af53d73
16:31:12.0 (52967461)|STATEMENT_EXECUTE|[20]
16:31:12.0 (52977983)|HEAP_ALLOCATE|[20]|Bytes:49
16:31:12.0 (53034780)|HEAP_ALLOCATE|[20]|Bytes:4
16:31:12.0 (53353530)|SOQL_EXECUTE_BEGIN|[20]|Aggregations:0|SELECT Id, Name FROM Group WHERE Type = 'Regular'
16:31:12.0 (56044572)|SOQL_EXECUTE_END|[20]|Rows:16
16:31:12.0 (56064943)|HEAP_ALLOCATE|[20]|Bytes:68
16:31:12.0 (56095701)|HEAP_ALLOCATE|[20]|Bytes:661
16:31:12.0 (56125025)|HEAP_ALLOCATE|[20]|Bytes:68
16:31:12.0 (56141288)|VARIABLE_SCOPE_BEGIN|[20]|regularGroups|List<Group>|true|false
16:31:12.0 (56159144)|VARIABLE_ASSIGNMENT|[20]|regularGroups|"List of size 16 too large to display"|0x2b3e137b
16:31:12.0 (56208255)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56225406)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56240438)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56258967)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8bUAE","Name":"ABE2"}|0x55633e7
16:31:12.0 (56265660)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56322239)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56324349)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56374517)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56390495)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56402145)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56412280)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56427740)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8RUAU","Name":"ABE4"}|0x74f4a75d
16:31:12.0 (56433401)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56453002)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56454676)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56466589)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56478373)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56488173)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56495872)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56508829)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8MUAU","Name":"ABE8"}|0x397a79fa
16:31:12.0 (56514490)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56530698)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56532278)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56541953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56552942)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56561836)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56568706)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56603516)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x45bc5d10
16:31:12.0 (56610190)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56635390)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56637902)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56653896)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56671163)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56682094)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56692190)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56712573)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x7141874b
16:31:12.0 (56722196)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56741806)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56743448)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56753761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56765608)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56775215)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56783429)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56797540)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8CUAU","Name":"BFI3"}|0x205e1871
16:31:12.0 (56805464)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56830827)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56833525)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56846753)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56863521)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56878505)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56890709)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56905029)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8HUAU","Name":"BFI4"}|0x4a810029
16:31:12.0 (56910390)|STATEMENT_EXECUTE|[23]
16:31:12.0 (56927808)|STATEMENT_EXECUTE|[24]
16:31:12.0 (56929383)|STATEMENT_EXECUTE|[25]
16:31:12.0 (56939564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (56954464)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (56969105)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (56981126)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (56996252)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x6df280b4
16:31:12.0 (57004325)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57031009)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57032972)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57044772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57060108)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57069255)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57076902)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57096151)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0x1074299e
16:31:12.0 (57109320)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57130692)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57132405)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57142847)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57154566)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57164253)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57171995)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57184045)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x40393671
16:31:12.0 (57189189)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57204734)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57206358)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57215305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57226105)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57235195)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57241938)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57253424)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x2fbf617
16:31:12.0 (57258825)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57273839)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57275395)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57284443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57295266)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57303967)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57310701)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57322033)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x7bf521dc
16:31:12.0 (57326817)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57348824)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57351285)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57365508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57381635)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57394440)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57402710)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57415622)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0x4afcdfe5
16:31:12.0 (57421319)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57444228)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57446643)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57461783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57477824)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57488250)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57499172)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57518321)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x43fff275
16:31:12.0 (57525214)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57543209)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57544814)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57554734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57571058)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57586222)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57603937)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57623861)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000aJ8gUAE","Name":"DEN2"}|0x1e69ff53
16:31:12.0 (57633098)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57653565)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57655259)|STATEMENT_EXECUTE|[25]
16:31:12.0 (57665863)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (57677950)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57687726)|HEAP_ALLOCATE|[23]|Bytes:12
16:31:12.0 (57695386)|VARIABLE_SCOPE_BEGIN|[23]|rg|Group|true|false
16:31:12.0 (57707991)|VARIABLE_ASSIGNMENT|[23]|rg|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x4cc0d683
16:31:12.0 (57713656)|STATEMENT_EXECUTE|[23]
16:31:12.0 (57729942)|STATEMENT_EXECUTE|[24]
16:31:12.0 (57736969)|HEAP_ALLOCATE|[23]|Bytes:5
16:31:12.0 (57747583)|VARIABLE_ASSIGNMENT|[23]|rg|null|
16:31:12.0 (57752334)|STATEMENT_EXECUTE|[28]
16:31:12.0 (57757508)|SYSTEM_MODE_EXIT|false
16:31:12.0 (57871339)|SYSTEM_MODE_ENTER|true
16:31:12.0 (58075353)|SYSTEM_MODE_ENTER|true
16:31:12.0 (58162624)|SYSTEM_MODE_ENTER|true
16:31:12.0 (58318069)|SYSTEM_MODE_ENTER|true
16:31:12.0 (58381016)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (58388466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:31:12.0 (58402071)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.userSupportLocation|"ABE2"|0x248c44bc
16:31:12.0 (58491424)|SYSTEM_MODE_ENTER|true
16:31:12.0 (58541612)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:31:12.0 (58549451)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:59
16:31:12.0 (58589805)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"leftOptions":"0x5233d474","rightOptions":"0x4aae1de9"}|0x39e27db3
16:31:12.0 (58608943)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"ABE2&ABE2&ABE4&ABE4& (39 more) ..."
16:31:12.0 (58629940)|SYSTEM_MODE_ENTER|false
16:31:12.0 (58640750)|HEAP_ALLOCATE|[25]|Bytes:5
16:31:12.0 (58647855)|STATEMENT_EXECUTE|[24]
16:31:12.0 (58650241)|STATEMENT_EXECUTE|[25]
16:31:12.0 (58662326)|VARIABLE_ASSIGNMENT|[25]|this.leftOptionsHidden|"ABE2&ABE2&ABE4&ABE4& (39 more) ..."|0x39e27db3
16:31:12.0 (58670881)|STATEMENT_EXECUTE|[26]
16:31:12.0 (58748653)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"leftOptions":"0x5233d474","leftOptionsHidden":"ABE2&ABE2&ABE4&ABE4& (39 more) ...","rightOptions":"0x4aae1de9"}|0x39e27db3
16:31:12.0 (58791894)|METHOD_ENTRY|[26]|01p1I00000G9Bhb|MultiselectController.setOptions(List<System.SelectOption>, String)
16:31:12.0 (58834879)|VARIABLE_SCOPE_BEGIN|[9]|this|MultiselectController|true|false
16:31:12.0 (58866897)|VARIABLE_ASSIGNMENT|[9]|this|{"leftOptions":"0x5233d474","leftOptionsHidden":"ABE2&ABE2&ABE4&ABE4& (39 more) ...","rightOptions":"0x4aae1de9"}|0x39e27db3
16:31:12.0 (58881784)|VARIABLE_SCOPE_BEGIN|[9]|options|List<System.SelectOption>|true|false
16:31:12.0 (58894203)|VARIABLE_ASSIGNMENT|[9]|options|"List of size 13 too large to display"|0x5233d474
16:31:12.0 (58901070)|VARIABLE_SCOPE_BEGIN|[9]|value|String|false|false
16:31:12.0 (58909693)|VARIABLE_ASSIGNMENT|[9]|value|"ABE2&ABE2&ABE4&ABE4& (39 more) ..."
16:31:12.0 (58926431)|HEAP_ALLOCATE|[10]|Bytes:5
16:31:12.0 (58932171)|STATEMENT_EXECUTE|[9]
16:31:12.0 (58934073)|STATEMENT_EXECUTE|[10]
16:31:12.0 (58965668)|STATEMENT_EXECUTE|[11]
16:31:12.0 (58970157)|HEAP_ALLOCATE|[11]|Bytes:9
16:31:12.0 (58999628)|HEAP_ALLOCATE|[11]|Bytes:2
16:31:12.0 (59012095)|HEAP_ALLOCATE|[11]|Bytes:11
16:31:12.0 (59029993)|USER_DEBUG|[11]|DEBUG|options: ()
16:31:12.0 (59041864)|STATEMENT_EXECUTE|[12]
16:31:12.0 (59046255)|HEAP_ALLOCATE|[12]|Bytes:1
16:31:12.0 (59102967)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59108118)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59110761)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59113744)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59116686)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59120709)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59124910)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59129183)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59133729)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59137965)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59142678)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59147690)|HEAP_ALLOCATE|[12]|Bytes:4
16:31:12.0 (59152693)|HEAP_ALLOCATE|[12]|Bytes:52
16:31:12.0 (59171774)|VARIABLE_SCOPE_BEGIN|[12]|parts|List<String>|true|false
16:31:12.0 (59195117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
16:31:12.0 (59205047)|VARIABLE_ASSIGNMENT|[12]|parts|"List of size 12 too large to display"|0x762689d6
16:31:12.0 (59211337)|STATEMENT_EXECUTE|[13]
16:31:12.0 (59214257)|HEAP_ALLOCATE|[13]|Bytes:7
16:31:12.0 (59242605)|HEAP_ALLOCATE|[13]|Bytes:65
16:31:12.0 (59254039)|HEAP_ALLOCATE|[13]|Bytes:72
16:31:12.0 (59262940)|USER_DEBUG|[13]|DEBUG|parts: (ABE2, ABE2, ABE4, ABE4, ABE8, ABE8, CLT2, CLT2, CLT3, CLT3, ...)
16:31:12.0 (59271948)|STATEMENT_EXECUTE|[14]
16:31:12.0 (59278770)|VARIABLE_SCOPE_BEGIN|[14]|i|Integer|false|false
16:31:12.0 (59286345)|HEAP_ALLOCATE|[14]|Bytes:4
16:31:12.0 (59296115)|VARIABLE_ASSIGNMENT|[14]|i|0
16:31:12.0 (59331424)|STATEMENT_EXECUTE|[14]
16:31:12.0 (59333385)|STATEMENT_EXECUTE|[15]
16:31:12.0 (59336743)|HEAP_ALLOCATE|[15]|Bytes:21
16:31:12.0 (59360226)|HEAP_ALLOCATE|[15]|Bytes:1
16:31:12.0 (59371031)|HEAP_ALLOCATE|[15]|Bytes:22
16:31:12.0 (59379407)|USER_DEBUG|[15]|DEBUG|beginning iteration: 0
16:31:12.0 (59389086)|STATEMENT_EXECUTE|[16]
16:31:12.0 (59402941)|HEAP_ALLOCATE|[16]|Bytes:4
16:31:12.0 (59412236)|HEAP_ALLOCATE|[16]|Bytes:5
16:31:12.0 (59452245)|HEAP_ALLOCATE|[16]|Bytes:15
16:31:12.0 (59464627)|SYSTEM_METHOD_ENTRY|[1]|EncodingUtil.EncodingUtil()
16:31:12.0 (59468793)|STATEMENT_EXECUTE|[1]
16:31:12.0 (59477119)|SYSTEM_METHOD_EXIT|[1]|EncodingUtil
16:31:12.0 (59489149)|METHOD_ENTRY|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59548293)|METHOD_EXIT|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59560633)|HEAP_ALLOCATE|[17]|Bytes:4
16:31:12.0 (59572376)|METHOD_ENTRY|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59612536)|METHOD_EXIT|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59635736)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (59645154)|STATEMENT_EXECUTE|[18]
16:31:12.0 (59649184)|HEAP_ALLOCATE|[18]|Bytes:27
16:31:12.0 (59691068)|HEAP_ALLOCATE|[18]|Bytes:67
16:31:12.0 (59703650)|HEAP_ALLOCATE|[18]|Bytes:94
16:31:12.0 (59713165)|USER_DEBUG|[18]|DEBUG|option after Encoding Add: (System.SelectOption[value="ABE2", label="ABE2", disabled="false"])
16:31:12.0 (59721643)|HEAP_ALLOCATE|[14]|Bytes:4
16:31:12.0 (59730162)|VARIABLE_ASSIGNMENT|[14]|i|1
16:31:12.0 (59743512)|STATEMENT_EXECUTE|[14]
16:31:12.0 (59745152)|STATEMENT_EXECUTE|[15]
16:31:12.0 (59754307)|HEAP_ALLOCATE|[15]|Bytes:1
16:31:12.0 (59763467)|HEAP_ALLOCATE|[15]|Bytes:22
16:31:12.0 (59770074)|USER_DEBUG|[15]|DEBUG|beginning iteration: 1
16:31:12.0 (59775946)|STATEMENT_EXECUTE|[16]
16:31:12.0 (59781412)|HEAP_ALLOCATE|[16]|Bytes:4
16:31:12.0 (59788163)|METHOD_ENTRY|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59812978)|METHOD_EXIT|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59819136)|HEAP_ALLOCATE|[17]|Bytes:4
16:31:12.0 (59824478)|METHOD_ENTRY|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59841807)|METHOD_EXIT|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59852417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (59858101)|STATEMENT_EXECUTE|[18]
16:31:12.0 (59871413)|HEAP_ALLOCATE|[18]|Bytes:134
16:31:12.0 (59880931)|HEAP_ALLOCATE|[18]|Bytes:161
16:31:12.0 (59887864)|USER_DEBUG|[18]|DEBUG|option after Encoding Add: (System.SelectOption[value="ABE2", label="ABE2", disabled="false"], System.SelectOption[value="ABE4", label="ABE4", disabled="false"])
16:31:12.0 (59895574)|HEAP_ALLOCATE|[14]|Bytes:4
16:31:12.0 (59903352)|VARIABLE_ASSIGNMENT|[14]|i|2
16:31:12.0 (59914478)|STATEMENT_EXECUTE|[14]
16:31:12.0 (59916099)|STATEMENT_EXECUTE|[15]
16:31:12.0 (59924422)|HEAP_ALLOCATE|[15]|Bytes:1
16:31:12.0 (59932906)|HEAP_ALLOCATE|[15]|Bytes:22
16:31:12.0 (59938977)|USER_DEBUG|[15]|DEBUG|beginning iteration: 2
16:31:12.0 (59945294)|STATEMENT_EXECUTE|[16]
16:31:12.0 (59949396)|HEAP_ALLOCATE|[16]|Bytes:4
16:31:12.0 (59954965)|METHOD_ENTRY|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59975886)|METHOD_EXIT|[16]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (59981158)|HEAP_ALLOCATE|[17]|Bytes:4
16:31:12.0 (59986359)|METHOD_ENTRY|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (60003547)|METHOD_EXIT|[17]||System.EncodingUtil.urlDecode(String, String)
16:31:12.0 (60018527)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:31:12.0 (60024142)|STATEMENT_EXECUTE|[18]
16:31:12.0 (60037244)|HEAP_ALLOCATE|[18]|Bytes:201
